bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,pictorial,first_name,middle_name,last_name,nickname,suffix,official_full_name,birthday,gender,term_type,term_start,term_end,state,district,senate_class,party,caucus,state_rank,url,address,phone,fax,contact_form,office,rss_url,how_appointed
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,1995-01-04,1997-01-03,MO,4,,Democrat,,,,,,,,,,
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,1997-01-07,1999-01-03,MO,4,,Democrat,,,,,,,,,,
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,1999-01-06,2001-01-03,MO,4,,Democrat,,,,,,,,,,
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,2001-01-03,2003-01-03,MO,4,,Democrat,,,,,,,,,,
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,2003-01-07,2005-01-03,MO,4,,Democrat,,,http://www.house.gov/skelton,,,,,,,
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,2005-01-04,2007-01-03,MO,4,,Democrat,,,http://www.house.gov/skelton,,,,,,,
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,2007-01-04,2009-01-03,MO,4,,Democrat,,,http://www.house.gov/skelton,,,,,,,
S000465,01064,,400377,N00005105,26936,H6MO04141,449,Ike Skelton,21719,,,14451,Q433891,kg:/m/02tjwd,,Ike,,Skelton,,,,1931-12-20,M,rep,2009-01-06,2011-01-03,MO,4,,Democrat,,,http://www.house.gov/skelton,,,,,,,
S000672,01530,,400383,N00008188,434,H6AR02203,45722,Vic Snyder,21968,,,29703,Q715355,kg:/m/01xb5_,,Victor,F.,Snyder,Vic,,,1947-09-27,M,rep,1997-01-07,1999-01-03,AR,2,,Democrat,,,,,,,,,,
S000672,01530,,400383,N00008188,434,H6AR02203,45722,Vic Snyder,21968,,,29703,Q715355,kg:/m/01xb5_,,Victor,F.,Snyder,Vic,,,1947-09-27,M,rep,1999-01-06,2001-01-03,AR,2,,Democrat,,,,,,,,,,
S000672,01530,,400383,N00008188,434,H6AR02203,45722,Vic Snyder,21968,,,29703,Q715355,kg:/m/01xb5_,,Victor,F.,Snyder,Vic,,,1947-09-27,M,rep,2001-01-03,2003-01-03,AR,2,,Democrat,,,,,,,,,,
S000672,01530,,400383,N00008188,434,H6AR02203,45722,Vic Snyder,21968,,,29703,Q715355,kg:/m/01xb5_,,Victor,F.,Snyder,Vic,,,1947-09-27,M,rep,2003-01-07,2005-01-03,AR,2,,Democrat,,,http://www.house.gov/snyder,,,,,,,
S000672,01530,,400383,N00008188,434,H6AR02203,45722,Vic Snyder,21968,,,29703,Q715355,kg:/m/01xb5_,,Victor,F.,Snyder,Vic,,,1947-09-27,M,rep,2005-01-04,2007-01-03,AR,2,,Democrat,,,http://www.house.gov/snyder,,,,,,,
S000672,01530,,400383,N00008188,434,H6AR02203,45722,Vic Snyder,21968,,,29703,Q715355,kg:/m/01xb5_,,Victor,F.,Snyder,Vic,,,1947-09-27,M,rep,2007-01-04,2009-01-03,AR,2,,Democrat,,,http://www.house.gov/snyder,,,,,,,
S000672,01530,,400383,N00008188,434,H6AR02203,45722,Vic Snyder,21968,,,29703,Q715355,kg:/m/01xb5_,,Victor,F.,Snyder,Vic,,,1947-09-27,M,rep,2009-01-06,2011-01-03,AR,2,,Democrat,,,http://www.house.gov/snyder,,,,,,,
S001153,01636,,400384,N00009586,3585,H0CA31087,85603,Hilda Solis,22566,Hilda Solis,,20105,Q50610,kg:/m/024ttc,,Hilda,L.,Solis,,,,1957-10-20,F,rep,2001-01-03,2003-01-03,CA,31,,Democrat,,,,,,,,,,
S001153,01636,,400384,N00009586,3585,H0CA31087,85603,Hilda Solis,22566,Hilda Solis,,20105,Q50610,kg:/m/024ttc,,Hilda,L.,Solis,,,,1957-10-20,F,rep,2003-01-07,2005-01-03,CA,32,,Democrat,,,http://www.house.gov/solis,,,,,,,
S001153,01636,,400384,N00009586,3585,H0CA31087,85603,Hilda Solis,22566,Hilda Solis,,20105,Q50610,kg:/m/024ttc,,Hilda,L.,Solis,,,,1957-10-20,F,rep,2005-01-04,2007-01-03,CA,32,,Democrat,,,http://www.house.gov/solis,,,,,,,
S001153,01636,,400384,N00009586,3585,H0CA31087,85603,Hilda Solis,22566,Hilda Solis,,20105,Q50610,kg:/m/024ttc,,Hilda,L.,Solis,,,,1957-10-20,F,rep,2007-01-04,2009-01-03,CA,32,,Democrat,,,http://solis.house.gov,,,,,,,
S001153,01636,,400384,N00009586,3585,H0CA31087,85603,Hilda Solis,22566,Hilda Solis,,20105,Q50610,kg:/m/024ttc,,Hilda,L.,Solis,,,,1957-10-20,F,rep,2009-01-06,2009-02-24,CA,32,,Democrat,,,http://solis.house.gov,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,1995-01-04,1997-01-03,IN,4,,Republican,,,,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,1997-01-07,1999-01-03,IN,4,,Republican,,,,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,1999-01-06,2001-01-03,IN,4,,Republican,,,,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,2001-01-03,2003-01-03,IN,4,,Republican,,,,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,2003-01-07,2005-01-03,IN,3,,Republican,,,http://www.house.gov/souder,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,2005-01-04,2007-01-03,IN,3,,Republican,,,http://www.house.gov/souder,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,2007-01-04,2009-01-03,IN,3,,Republican,,,http://souder.house.gov,,,,,,,
S001143,01089,,400385,N00003844,21780,H4IN04099,,Mark Souder,22546,,,29519,Q1886758,kg:/m/022r73,,Mark,Edward,Souder,,,,1950-07-18,M,rep,2009-01-06,2010-05-21,IN,3,,Republican,,,http://souder.house.gov,,,,,,,
S001173,01871,,412229,N00027902,56847,H6OH18157,1022842,Zack Space,22602,,,20741,Q139887,kg:/m/0bfzwz,,Zachary,T.,Space,Zack,,,1961-01-27,M,rep,2007-01-04,2009-01-03,OH,18,,Democrat,,,http://space.house.gov,,,,,,,
S001173,01871,,412229,N00027902,56847,H6OH18157,1022842,Zack Space,22602,,,20741,Q139887,kg:/m/0bfzwz,,Zachary,T.,Space,Zack,,,1961-01-27,M,rep,2009-01-06,2011-01-03,OH,18,,Democrat,,,http://space.house.gov,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1983-01-03,1985-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1985-01-03,1987-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1987-01-06,1989-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1989-01-03,1991-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1991-01-03,1993-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1993-01-05,1995-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1995-01-04,1997-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1997-01-07,1999-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,1999-01-06,2001-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,2001-01-03,2003-01-03,SC,5,,Democrat,,,,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,2003-01-07,2005-01-03,SC,5,,Democrat,,,http://www.house.gov/spratt,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,2005-01-04,2007-01-03,SC,5,,Democrat,,,http://www.house.gov/spratt,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,2007-01-04,2009-01-03,SC,5,,Democrat,,,http://www.house.gov/spratt,,,,,,,
S000749,01092,,400386,N00002492,27065,H2SC05052,13719,John Spratt,22064,,,15064,Q502028,kg:/m/03jdc7,,John,McKee,Spratt,,Jr.,,1942-11-01,M,rep,2009-01-06,2011-01-03,SC,5,,Democrat,,,http://www.house.gov/spratt,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,1993-01-05,1995-01-03,MI,1,,Democrat,,,,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,1995-01-04,1997-01-03,MI,1,,Democrat,,,,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,1997-01-07,1999-01-03,MI,1,,Democrat,,,,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,1999-01-06,2001-01-03,MI,1,,Democrat,,,,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,2001-01-03,2003-01-03,MI,1,,Democrat,,,,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,2003-01-07,2005-01-03,MI,1,,Democrat,,,http://www.house.gov/stupak,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,2005-01-04,2007-01-03,MI,1,,Democrat,,,http://www.house.gov/stupak,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,2007-01-04,2009-01-03,MI,1,,Democrat,,,http://www.house.gov/stupak,,,,,,,
S001045,01123,,400391,N00004196,26912,H2MI01068,28206,Bart Stupak,22430,,,29360,Q809210,kg:/m/02d43m,,Bart,T.,Stupak,,,,1952-02-29,M,rep,2009-01-06,2011-01-03,MI,1,,Democrat,,,http://www.house.gov/stupak,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,1989-01-03,1991-01-03,TN,8,,Democrat,,,,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,1991-01-03,1993-01-03,TN,8,,Democrat,,,,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,1993-01-05,1995-01-03,TN,8,,Democrat,,,,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,1995-01-04,1997-01-03,TN,8,,Democrat,,,,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,1997-01-07,1999-01-03,TN,8,,Democrat,,,,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,1999-01-06,2001-01-03,TN,8,,Democrat,,,,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,2001-01-03,2003-01-03,TN,8,,Democrat,,,,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,2003-01-07,2005-01-03,TN,8,,Democrat,,,http://www.house.gov/tanner/,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,2005-01-04,2007-01-03,TN,8,,Democrat,,,http://www.house.gov/tanner/,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,2007-01-04,2009-01-03,TN,8,,Democrat,,,http://www.house.gov/tanner,,,,,,,
T000038,01137,,400395,N00003254,27074,H8TN08033,6116,John Tanner (Tennessee politician),22680,,,15628,Q71863,kg:/m/03tlxb,,John,S.,Tanner,,,,1944-09-22,M,rep,2009-01-06,2011-01-03,TN,8,,Democrat,,,http://www.house.gov/tanner,,,,,,,
T000057,01533,,400396,N00007422,94,H6CA10088,,Ellen Tauscher,22703,,,29705,Q459624,kg:/m/024skq,,Ellen,O.,Tauscher,,,,1951-11-15,F,rep,1997-01-07,1999-01-03,CA,10,,Democrat,,,,,,,,,,
T000057,01533,,400396,N00007422,94,H6CA10088,,Ellen Tauscher,22703,,,29705,Q459624,kg:/m/024skq,,Ellen,O.,Tauscher,,,,1951-11-15,F,rep,1999-01-06,2001-01-03,CA,10,,Democrat,,,,,,,,,,
T000057,01533,,400396,N00007422,94,H6CA10088,,Ellen Tauscher,22703,,,29705,Q459624,kg:/m/024skq,,Ellen,O.,Tauscher,,,,1951-11-15,F,rep,2001-01-03,2003-01-03,CA,10,,Democrat,,,,,,,,,,
T000057,01533,,400396,N00007422,94,H6CA10088,,Ellen Tauscher,22703,,,29705,Q459624,kg:/m/024skq,,Ellen,O.,Tauscher,,,,1951-11-15,F,rep,2003-01-07,2005-01-03,CA,10,,Democrat,,,http://www.house.gov/tauscher,,,,,,,
T000057,01533,,400396,N00007422,94,H6CA10088,,Ellen Tauscher,22703,,,29705,Q459624,kg:/m/024skq,,Ellen,O.,Tauscher,,,,1951-11-15,F,rep,2005-01-04,2007-01-03,CA,10,,Democrat,,,http://www.house.gov/tauscher,,,,,,,
T000057,01533,,400396,N00007422,94,H6CA10088,,Ellen Tauscher,22703,,,29705,Q459624,kg:/m/024skq,,Ellen,O.,Tauscher,,,,1951-11-15,F,rep,2007-01-04,2009-01-03,CA,10,,Democrat,,,http://www.house.gov/tauscher,,,,,,,
T000057,01533,,400396,N00007422,94,H6CA10088,,Ellen Tauscher,22703,,,29705,Q459624,kg:/m/024skq,,Ellen,O.,Tauscher,,,,1951-11-15,F,rep,2009-01-06,2009-06-26,CA,10,,Democrat,,,http://www.house.gov/tauscher,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,1989-01-03,1991-01-03,MS,5,,Democrat,,,,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,1991-01-03,1993-01-03,MS,5,,Democrat,,,,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,1993-01-05,1995-01-03,MS,5,,Democrat,,,,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,1995-01-04,1997-01-03,MS,5,,Democrat,,,,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,1997-01-07,1999-01-03,MS,5,,Democrat,,,,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,1999-01-06,2001-01-03,MS,5,,Democrat,,,,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,2001-01-03,2003-01-03,MS,5,,Democrat,,,,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,2003-01-07,2005-01-03,MS,4,,Democrat,,,http://www.house.gov/genetaylor,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,2005-01-04,2007-01-03,MS,4,,Democrat,,,http://www.house.gov/genetaylor,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,2007-01-04,2009-01-03,MS,4,,Democrat,,,http://www.house.gov/genetaylor,,,,,,,
T000074,01142,,400399,N00003350,26932,H8MS05047,1000578,Gene Taylor (Mississippi politician),22727,Gene Taylor,,15637,Q452955,kg:/m/033tcw,,Gene,,Taylor,,,,1953-09-17,M,rep,2009-01-06,2011-01-03,MS,4,,Democrat,,,http://www.house.gov/genetaylor,,,,,,,
T000466,01938,,412316,N00029556,102408,H8NM02032,1030431,Harry Teague,23211,Harry Teague,,20931,Q1586830,kg:/m/04y921x,,Harry,,Teague,,,,1949-06-29,M,rep,2009-01-06,2011-01-03,NM,2,,Democrat,,,http://teague.house.gov,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,1995-01-04,1997-01-03,KS,4,,Republican,,,,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,1997-01-07,1999-01-03,KS,4,,Republican,,,,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,1999-01-06,2001-01-03,KS,4,,Republican,,,,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,2001-01-03,2003-01-03,KS,4,,Republican,,,,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,2003-01-07,2005-01-03,KS,4,,Republican,,,http://www.house.gov/tiahrt,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,2005-01-04,2007-01-03,KS,4,,Republican,,,http://www.house.gov/tiahrt,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,2007-01-04,2009-01-03,KS,4,,Republican,,,http://www.house.gov/tiahrt,,,,,,,
T000260,01158,,400405,N00008144,21953,H4KS04087,,Todd Tiahrt,22950,,,29524,Q955996,kg:/m/024s59,,Todd,,Tiahrt,,,,1951-06-15,M,rep,2009-01-06,2011-01-03,KS,4,,Republican,,,http://www.house.gov/tiahrt,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,1995-01-04,1997-01-03,TN,3,,Republican,,,,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,1997-01-07,1999-01-03,TN,3,,Republican,,,,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,1999-01-06,2001-01-03,TN,3,,Republican,,,,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,2001-01-03,2003-01-03,TN,3,,Republican,,,,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,2003-01-07,2005-01-03,TN,3,,Republican,,,http://www.house.gov/wamp,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,2005-01-04,2007-01-03,TN,3,,Republican,,,http://www.house.gov/wamp,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,2007-01-04,2009-01-03,TN,3,,Republican,,,http://www.house.gov/wamp,,,,,,,
W000119,01199,,400421,N00003159,21995,H2TN03052,36792,Zach Wamp,23354,,,29567,Q139389,kg:/m/03tlrz,,Zach,,Wamp,,,,1957-10-28,M,rep,2009-01-06,2011-01-03,TN,3,,Republican,,,http://www.house.gov/wamp,,,,,,,
W000794,01682,,400423,N00013744,3587,H2CA32099,4372,Diane Watson,24171,,,20106,Q461497,kg:/m/024twr,,Diane,E.,Watson,,,,1933-11-12,F,rep,2001-06-07,2003-01-03,CA,32,,Democrat,,,,,,,,,,
W000794,01682,,400423,N00013744,3587,H2CA32099,4372,Diane Watson,24171,,,20106,Q461497,kg:/m/024twr,,Diane,E.,Watson,,,,1933-11-12,F,rep,2003-01-07,2005-01-03,CA,33,,Democrat,,,http://www.house.gov/watson,,,,,,,
W000794,01682,,400423,N00013744,3587,H2CA32099,4372,Diane Watson,24171,,,20106,Q461497,kg:/m/024twr,,Diane,E.,Watson,,,,1933-11-12,F,rep,2005-01-04,2007-01-03,CA,33,,Democrat,,,http://www.house.gov/watson,,,,,,,
W000794,01682,,400423,N00013744,3587,H2CA32099,4372,Diane Watson,24171,,,20106,Q461497,kg:/m/024twr,,Diane,E.,Watson,,,,1933-11-12,F,rep,2007-01-04,2009-01-03,CA,33,,Democrat,,,http://www.house.gov/watson,,,,,,,
W000794,01682,,400423,N00013744,3587,H2CA32099,4372,Diane Watson,24171,,,20106,Q461497,kg:/m/024twr,,Diane,E.,Watson,,,,1933-11-12,F,rep,2009-01-06,2011-01-03,CA,33,,Democrat,,,http://www.house.gov/watson,,,,,,,
W000314,01537,,400430,N00002905,882,H6FL19038,,Robert Wexler,23591,,,29715,Q983116,kg:/m/02530r,,Robert,,Wexler,,,,1961-01-02,M,rep,1997-01-07,1999-01-03,FL,19,,Democrat,,,,,,,,,,
